"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Uninterrupted","f","3Iron",27,0.000359129715830626,4.62353128448818e-05,7.7674334557981
"Interrupted","f","3Iron",27,0.000319823815873423,4.67829489330974e-05,6.83633296248152
"Jumbled","f","3Iron",27,0.000309997902528517,4.99109339874607e-05,6.21102186960473
"Uninterrupted","c","Corn",27,0.000145785360856223,2.54711141099193e-05,5.72355650510981
"Interrupted","c","Corn",27,0.000111002406004041,2.6875991994825e-05,4.13016963338189
"Jumbled","c","Corn",27,0.000152559822215795,3.0108941093028e-05,5.0669275197832
"Uninterrupted","f","Corn",27,0.00036199288523467,4.86920763376506e-05,7.43432838485804
"Interrupted","f","Corn",27,0.00035206355746004,4.76444026163257e-05,7.38940018400825
"Jumbled","f","Corn",27,0.000283171580993901,5.38640510262662e-05,5.2571534371935
"Uninterrupted","c","3Iron",28,0.000140266507491132,2.43589355234848e-05,5.75831843538067
"Interrupted","c","3Iron",28,0.000114898982242337,2.6246061726965e-05,4.37776087847461
"Jumbled","c","3Iron",28,0.000106484448315099,2.97502825734211e-05,3.57927519015339
"Uninterrupted","f","3Iron",28,0.000259124267115825,4.62353128448818e-05,5.60446661159577
"Interrupted","f","3Iron",28,0.000338191595613662,4.67829489330974e-05,7.22894993424414
"Jumbled","f","3Iron",28,0.000342904326806601,4.99109339874607e-05,6.87032478480066
"Uninterrupted","c","Corn",28,0.000146105452836783,2.54711141099193e-05,5.73612336728862
"Interrupted","c","Corn",28,0.000154905754362768,2.66972134035219e-05,5.802319216669
"Jumbled","c","Corn",28,0.000140956688159294,3.0108941093028e-05,4.68155581173641
"Uninterrupted","f","Corn",28,0.000322153676474999,4.86920763376506e-05,6.61614169502764
"Interrupted","f","Corn",28,0.000317963652287269,4.97623999151038e-05,6.3896366097641
"Jumbled","f","Corn",28,0.000305814127488156,5.38640510262662e-05,5.67751815285913
"Uninterrupted","c","3Iron",29,9.2932012544443e-05,2.44946714905981e-05,3.79396852005603
"Interrupted","c","3Iron",29,0.000152613741152949,2.61399091355545e-05,5.8383424502945
"Jumbled","c","3Iron",29,0.0001234587238946,2.96931308276312e-05,4.1578210331298
"Uninterrupted","f","3Iron",29,0.000373928136151714,4.4243672383728e-05,8.451561907172
"Interrupted","f","3Iron",29,0.0003732258983549,4.50596826486229e-05,8.28292336777713
"Jumbled","f","3Iron",29,0.000293907675828524,4.99109339874607e-05,5.88864307573092
"Uninterrupted","c","Corn",29,0.000131701294686118,2.56033361906678e-05,5.14391146940148
"Interrupted","c","Corn",29,0.000158684510959885,2.66972134035219e-05,5.94386045320188
"Jumbled","c","Corn",29,0.000124451260732343,3.0108941093028e-05,4.13336557894297
"Uninterrupted","f","Corn",29,0.000369464676236986,4.86920763376506e-05,7.58777821826633
"Interrupted","f","Corn",29,0.000366875158265565,4.97623999151038e-05,7.37253747591486
"Jumbled","f","Corn",29,0.000323570114061182,5.38640510262662e-05,6.00716262323821
"Uninterrupted","c","3Iron",30,0.000114110904872161,2.44656793601699e-05,4.66412165353287
"Interrupted","c","3Iron",30,0.000129404747617407,2.61399091355545e-05,4.95046661969441
"Jumbled","c","3Iron",30,0.000120531159769971,2.96931308276312e-05,4.05922704714621
"Uninterrupted","f","3Iron",30,0.000324450009337926,4.62353128448818e-05,7.01736377185221
"Interrupted","f","3Iron",30,0.000281103889081731,4.67829489330974e-05,6.0086825540589
"Jumbled","f","3Iron",30,0.000279404702535374,4.99109339874607e-05,5.59806599903679
"Uninterrupted","c","Corn",30,0.000157904320320399,2.54711141099193e-05,6.1993487854112
"Interrupted","c","Corn",30,0.000101974168244859,2.6943977551455e-05,3.78467388677557
"Jumbled","c","Corn",30,0.000163152776653012,3.0108941093028e-05,5.41874840928204
"Uninterrupted","f","Corn",30,0.0003450008559272,4.86920763376506e-05,7.08535930024476
"Interrupted","f","Corn",30,0.000302774292676036,4.97623999151038e-05,6.08439892755532
"Jumbled","f","Corn",30,0.000340045044518614,5.38640510262662e-05,6.31302395641938
"Uninterrupted","c","3Iron",31,8.60584784948656e-05,2.44823187683689e-05,3.51512776665799
"Interrupted","c","3Iron",31,0.000140459826620021,2.61399091355545e-05,5.37338618476577
"Jumbled","c","3Iron",31,0.000114714955492856,2.96931308276312e-05,3.86334994981758
"Uninterrupted","f","3Iron",31,0.000310998440673478,4.62353128448818e-05,6.72642665394889
"Interrupted","f","3Iron",31,0.000293887932536007,4.67829489330974e-05,6.28194543606657
"Jumbled","f","3Iron",31,0.000318343363730164,4.99109339874607e-05,6.37822894298355
"Uninterrupted","c","Corn",31,0.000168765258508351,2.54711141099193e-05,6.625750949882
"Interrupted","c","Corn",31,0.000146723300183982,2.66972134035219e-05,5.4958282711493
"Jumbled","c","Corn",31,0.000133764504201944,3.0108941093028e-05,4.44268377916877
"Uninterrupted","f","Corn",31,0.000358827685530351,4.86920763376506e-05,7.36932397464619
"Interrupted","f","Corn",31,0.000319623312650576,4.97623999151038e-05,6.42298830433949
"Jumbled","f","Corn",31,0.000320556973560208,5.38640510262662e-05,5.95122289268389
"Uninterrupted","c","3Iron",32,0.00012707596928764,2.43589355234848e-05,5.21681126686035
"Interrupted","c","3Iron",32,0.000116031121840178,2.61399091355545e-05,4.43884947107018
"Jumbled","c","3Iron",32,9.29506706594792e-05,2.97502825734211e-05,3.12436261504694
"Uninterrupted","f","3Iron",32,0.000317300802521551,4.62353128448818e-05,6.86273722395016
"Interrupted","f","3Iron",32,0.000318434630031047,4.67829489330974e-05,6.80663868552683
"Jumbled","f","3Iron",32,0.000286322773838157,4.99109339874607e-05,5.73667433092097
"Uninterrupted","c","Corn",32,0.000143854472317895,2.56033361906678e-05,5.61858311145905
"Interrupted","c","Corn",32,0.000142382828987707,2.66972134035219e-05,5.33324683874773
"Jumbled","c","Corn",32,0.00012394353669527,3.0108941093028e-05,4.116502679796
"Uninterrupted","f","Corn",32,0.00028110490858161,4.86920763376506e-05,5.7731140202836
"Interrupted","f","Corn",32,0.000298668483963421,4.97623999151038e-05,6.00189067394175
"Jumbled","f","Corn",32,0.000314555182038885,5.38640510262662e-05,5.83979808509939
"Uninterrupted","c","3Iron",33,0.000146064583421403,2.41213466483135e-05,6.05540750070913
"Interrupted","c","3Iron",33,0.000101912617255452,2.6246061726965e-05,3.88296797880147
"Jumbled","c","3Iron",33,0.000119253799636855,2.96931308276312e-05,4.01620833886208
"Uninterrupted","f","3Iron",33,0.000284800627765871,4.62353128448818e-05,6.15980752031179
"Interrupted","f","3Iron",33,0.000322524788883309,4.67829489330974e-05,6.89406709578184
"Jumbled","f","3Iron",33,0.000287291653015786,4.99109339874607e-05,5.75608649375232
"Uninterrupted","c","Corn",33,0.000151461959066674,2.54711141099193e-05,5.94642065569049
"Interrupted","c","Corn",33,0.000151339736563935,2.66972134035219e-05,5.66874655704592
"Jumbled","c","Corn",33,0.000140516133334,3.0108941093028e-05,4.66692378519209
"Uninterrupted","f","Corn",33,0.000390036976281489,4.86920763376506e-05,8.01027611919472
"Interrupted","f","Corn",33,0.000434968435133767,4.76444026163257e-05,9.12947610313245
"Jumbled","f","Corn",33,0.000325961811466036,5.38640510262662e-05,6.05156510242954
"Uninterrupted","c","3Iron",34,0.000113773561736618,2.44656793601699e-05,4.65033323055158
"Interrupted","c","3Iron",34,9.99388315966324e-05,2.6246061726965e-05,3.80776486149752
"Jumbled","c","3Iron",34,0.000133629154231868,2.96931308276312e-05,4.50033898437947
"Uninterrupted","f","3Iron",34,0.00028785213666165,4.62353128448818e-05,6.22580704984923
"Interrupted","f","3Iron",34,0.000274165213779617,4.67829489330974e-05,5.86036622384986
"Jumbled","f","3Iron",34,0.000300370628658987,4.99109339874607e-05,6.01813279499939
"Uninterrupted","c","Corn",34,0.000165207351717757,2.54711141099193e-05,6.48606696216006
"Interrupted","c","Corn",34,0.000140196523477508,2.6875991994825e-05,5.21642228143628
"Jumbled","c","Corn",34,0.000125804914016921,3.02405051813216e-05,4.16014591233171
"Uninterrupted","f","Corn",34,0.000309444742022593,4.86920763376506e-05,6.3551354819371
"Interrupted","f","Corn",34,0.000356172493667385,4.97623999151038e-05,7.15746214561651
"Jumbled","f","Corn",34,0.000303200273113166,5.38640510262662e-05,5.62899127221817
"Uninterrupted","c","3Iron",35,0.000106557887246659,2.44946714905981e-05,4.35024765641622
"Interrupted","c","3Iron",35,0.000148168271341107,2.61399091355545e-05,5.66827797957316
"Jumbled","c","3Iron",35,0.000125728830418557,2.96931308276312e-05,4.23427327850384
"Uninterrupted","f","3Iron",35,0.000297564886055545,4.62353128448818e-05,6.4358791526699
"Interrupted","f","3Iron",35,0.000309616642495979,4.67829489330974e-05,6.61815147520415
"Jumbled","f","3Iron",35,0.000267179368969419,4.99109339874607e-05,5.35312300580356
"Uninterrupted","c","Corn",35,0.00013893177302071,2.54711141099193e-05,5.45448355423941
"Interrupted","c","Corn",35,0.000130728208031163,2.6875991994825e-05,4.86412587324534
"Jumbled","c","Corn",35,0.000114450287241511,3.02405051813216e-05,3.78466849529362
"Uninterrupted","f","Corn",35,0.00032350552080936,4.86920763376506e-05,6.6439048227486
"Interrupted","f","Corn",35,0.000373245321897655,4.97623999151038e-05,7.50054905982075
"Jumbled","f","Corn",35,0.000310920617232452,5.38640510262662e-05,5.77232145203553
"Uninterrupted","c","3Iron",36,9.77152703873984e-05,2.44946714905981e-05,3.98924600498949
"Interrupted","c","3Iron",36,0.000113602190883907,2.61399091355545e-05,4.34592906558309
"Jumbled","c","3Iron",36,0.00010772332446856,2.96931308276312e-05,3.62788703871929
"Uninterrupted","f","3Iron",36,0.000269421011386475,4.62353128448818e-05,5.82716964174926
"Interrupted","f","3Iron",36,0.000339952000106868,4.67829489330974e-05,7.26657912465118
"Jumbled","f","3Iron",36,0.000287546151996634,4.99109339874607e-05,5.76118555643288
"Uninterrupted","c","Corn",36,0.000107447063061502,2.56542005192634e-05,4.18828343455182
"Interrupted","c","Corn",36,0.000154276564350327,2.66972134035219e-05,5.77875158798315
"Jumbled","c","Corn",36,0.000120096190519984,3.0108941093028e-05,3.98872182681287
"Uninterrupted","f","Corn",36,0.000319766120060658,4.86920763376506e-05,6.56710791799614
"Interrupted","f","Corn",36,0.000371992233798676,4.97623999151038e-05,7.47536763567084
"Jumbled","f","Corn",36,0.000320917619091812,5.38640510262662e-05,5.95791836999636
"Uninterrupted","c","3Iron",37,0.000133433293524922,2.43589355234848e-05,5.47779657269
"Interrupted","c","3Iron",37,0.000112467676203106,2.6246061726965e-05,4.28512579803764
"Jumbled","c","3Iron",37,9.90488494446816e-05,2.97502825734211e-05,3.32934146760582
"Uninterrupted","f","3Iron",37,0.000333610682977131,4.62353128448818e-05,7.21549530975135
"Interrupted","f","3Iron",37,0.000295337729574717,4.67829489330974e-05,6.31293529608551
"Jumbled","f","3Iron",37,0.000285955403879386,4.99109339874607e-05,5.72931382031896
"Uninterrupted","c","Corn",37,0.000139808570980513,2.54711141099193e-05,5.4889067819011
"Interrupted","c","Corn",37,0.000174983496448485,2.66972134035219e-05,6.5543730652204
"Jumbled","c","Corn",37,0.000165678046867744,2.97177723551856e-05,5.57504933033226
"Uninterrupted","f","Corn",37,0.000345184345322736,4.86920763376506e-05,7.08912766276565
"Interrupted","f","Corn",37,0.000333918255282083,4.97623999151038e-05,6.71025223565901
"Jumbled","f","Corn",37,0.000368374565838604,5.38640510262662e-05,6.8389688265179
"Uninterrupted","c","3Iron",38,0.000123585011742633,2.43589355234848e-05,5.07349804442327
"Interrupted","c","3Iron",38,0.000138299230980479,2.61399091355545e-05,5.29073112929722
"Jumbled","c","3Iron",38,0.00014006152689384,2.96931308276312e-05,4.71696729142165
"Uninterrupted","f","3Iron",38,0.000333081380972386,4.62353128448818e-05,7.20404730665207
"Interrupted","f","3Iron",38,0.000350960458609516,4.67829489330974e-05,7.50188832925884
"Jumbled","f","3Iron",38,0.00033223445243865,4.99109339874607e-05,6.65654648983563
"Uninterrupted","c","Corn",38,0.00018543732640082,2.51715123778575e-05,7.36695211702666
"Interrupted","c","Corn",38,0.000126070817173357,2.6875991994825e-05,4.69083400522042
"Jumbled","c","Corn",38,0.000136133901990969,3.02405051813216e-05,4.50170726893324
"Uninterrupted","f","Corn",38,0.000339692407885431,4.86920763376506e-05,6.9763385223063
"Interrupted","f","Corn",38,0.000304237724193273,4.97623999151038e-05,6.11380730656705
"Jumbled","f","Corn",38,0.000317891310190457,5.38640510262662e-05,5.90173416469254
"Uninterrupted","c","3Iron",39,0.000123335129107433,2.44656793601699e-05,5.04114875748036
"Interrupted","c","3Iron",39,0.000145491294006034,2.61399091355545e-05,5.56586839118514
"Jumbled","c","3Iron",39,0.000105171389868896,2.97502825734211e-05,3.53513919100911
"Uninterrupted","f","3Iron",39,0.000328946010926592,4.62353128448818e-05,7.11460549710557
"Interrupted","f","3Iron",39,0.000301757529026031,4.67829489330974e-05,6.45016049453325
"Jumbled","f","3Iron",39,0.000277735573231485,4.99109339874607e-05,5.56462384176705
"Uninterrupted","c","Corn",39,0.000108612188916025,2.56033361906678e-05,4.2421107978738
"Interrupted","c","Corn",39,0.000116569833139269,2.6875991994825e-05,4.33732206653861
"Jumbled","c","Corn",39,0.000190799439540624,2.97177723551856e-05,6.42038162417415
"Uninterrupted","f","Corn",39,0.000369847367424563,4.64730738348248e-05,7.95831514694034
"Interrupted","f","Corn",39,0.000303671842287875,4.97623999151038e-05,6.10243563023385
"Jumbled","f","Corn",39,0.000291277212874478,5.38640510262662e-05,5.40763658367323
"Uninterrupted","c","3Iron",40,9.96548078760971e-05,2.44656793601699e-05,4.07324915891504
"Interrupted","c","3Iron",40,0.000124072650807389,2.6246061726965e-05,4.72728640578932
"Jumbled","c","3Iron",40,0.000117733899135076,2.96931308276312e-05,3.96502139900713
"Uninterrupted","f","3Iron",40,0.000295602240030058,4.62353128448818e-05,6.3934300827983
"Interrupted","f","3Iron",40,0.00028116464467319,4.67829489330974e-05,6.00998122361361
"Jumbled","f","3Iron",40,0.000322152333864789,4.99109339874607e-05,6.45454428774513
"Uninterrupted","c","Corn",40,0.00010509582306773,2.56033361906678e-05,4.10477065508502
"Interrupted","c","Corn",40,0.000133706382165503,2.66972134035219e-05,5.00825236494023
"Jumbled","c","Corn",40,0.000105026797697587,3.02405051813216e-05,3.47305036962338
"Uninterrupted","f","Corn",40,0.000362467624589413,4.86920763376506e-05,7.44407821256
"Interrupted","f","Corn",40,0.000312283454955472,4.97623999151038e-05,6.27549023938229
"Jumbled","f","Corn",40,0.00032421946024641,5.38640510262662e-05,6.01921790264733
"Uninterrupted","c","3Iron",41,0.000139058747238957,2.43589355234848e-05,5.7087366196642
"Interrupted","c","3Iron",41,0.000132802683973121,2.61399091355545e-05,5.0804569856935
"Jumbled","c","3Iron",41,9.91060793468723e-05,2.97502825734211e-05,3.33126514352552
"Uninterrupted","f","3Iron",41,0.000379279723686748,4.4243672383728e-05,8.57251903497593
"Interrupted","f","3Iron",41,0.00029723122123439,4.67829489330974e-05,6.35340926582993
"Jumbled","f","3Iron",41,0.000296688228875693,4.99109339874607e-05,5.94435337455777
"Uninterrupted","c","Corn",41,0.000145000519845433,2.54711141099193e-05,5.69274352192409
"Interrupted","c","Corn",41,0.000147536500288805,2.66972134035219e-05,5.52628838294194
"Jumbled","c","Corn",41,0.000130080960019649,3.02405051813216e-05,4.30154718777632
"Uninterrupted","f","Corn",41,0.000396340133107076,4.86920763376506e-05,8.13972545263204
"Interrupted","f","Corn",41,0.000388760982991844,4.76444026163257e-05,8.15963600430646
"Jumbled","f","Corn",41,0.000354824150823387,5.38640510262662e-05,6.5874018768169
"Uninterrupted","c","3Iron",42,0.000118968113134053,2.44656793601699e-05,4.86265316334248
"Interrupted","c","3Iron",42,0.000118861625477501,2.6246061726965e-05,4.52874136752425
"Jumbled","c","3Iron",42,0.000111542416853887,2.96931308276312e-05,3.75650575553624
"Uninterrupted","f","3Iron",42,0.000330296450609922,4.62353128448818e-05,7.14381346824791
"Interrupted","f","3Iron",42,0.000314501324555,4.67829489330974e-05,6.72256306469172
"Jumbled","f","3Iron",42,0.000291405144442857,4.99109339874607e-05,5.83850313272172
"Uninterrupted","c","Corn",42,9.82668351442218e-05,2.56542005192634e-05,3.83043841379639
"Interrupted","c","Corn",42,8.37348201332619e-05,2.693659025117e-05,3.10859018726859
"Jumbled","c","Corn",42,0.000127582861917076,3.02405051813216e-05,4.2189395035596
"Uninterrupted","f","Corn",42,0.000328348814118869,4.86920763376506e-05,6.74337261450848
"Interrupted","f","Corn",42,0.000349722371939225,4.97623999151038e-05,7.02784376428514
"Jumbled","f","Corn",42,0.000338167423364521,5.38640510262662e-05,6.27816543541476
"Uninterrupted","c","3Iron",43,0.000119127077370623,2.44656793601699e-05,4.86915060141602
"Interrupted","c","3Iron",43,0.000119580729467618,2.6246061726965e-05,4.55613991583208
"Jumbled","c","3Iron",43,0.000112578467943015,2.96931308276312e-05,3.7913977005838
"Uninterrupted","f","3Iron",43,0.000383112703778031,4.4243672383728e-05,8.65915244230341
"Interrupted","f","3Iron",43,0.000312940541865927,4.67829489330974e-05,6.68920085207651
"Jumbled","f","3Iron",43,0.00029741407519715,4.99109339874607e-05,5.95889620642783
"Uninterrupted","c","Corn",43,0.000137486401469147,2.54711141099193e-05,5.39773803673571
"Interrupted","c","Corn",43,0.000141787516286087,2.6875991994825e-05,5.27561982878207
"Jumbled","c","Corn",43,0.000141894997869718,3.0108941093028e-05,4.71271963471925
"Uninterrupted","f","Corn",43,0.000315489263816492,4.86920763376506e-05,6.47927317021278
"Interrupted","f","Corn",43,0.000335523430361429,4.97623999151038e-05,6.74250902154725
"Jumbled","f","Corn",43,0.00031872470848524,5.38640510262662e-05,5.91720641898654
"Uninterrupted","c","3Iron",44,9.39814597037607e-05,2.44946714905981e-05,3.83681241611401
"Interrupted","c","3Iron",44,0.000117970758133339,2.6246061726965e-05,4.49479847150314
"Jumbled","c","3Iron",44,0.00013606468664988,2.96931308276312e-05,4.58236241370897
"Uninterrupted","f","3Iron",44,0.000306630496988373,4.62353128448818e-05,6.63195462777791
"Interrupted","f","3Iron",44,0.000342939020923276,4.67829489330974e-05,7.33042761826966
