"trial_type","trial_index","time_elapsed","rt","exp_condition","grain","mov_name","response","subid","recall_time","condition","movName"
"typing-period",341,1341272,"619649.2449813522","jumbled","f","corn","the man and the girl were on a boat, and approached the shore and unloaded wood",38,"3556.394999846816","Jumbled","Corn"
"typing-period",343,1355710,"430200.5500085652","jumbled","f","corn","a boat with three soldiers passed by the man and the girl",38,"1409.589999821037","Jumbled","Corn"
"typing-period",345,1384339,"1844235.6299883686","jumbled","f","corn","the girl looked at the men (soldiers) on the boat, and seemed to be in deep thought, potentially questioning their presence",38,"1251.1999998241663","Jumbled","Corn"
"typing-period",347,1404095,"647579.5399844646","jumbled","f","corn","the girl carried a plank of wood over to the man, and he bolted the wood in place",38,"4076.439999975264","Jumbled","Corn"
"typing-period",349,1426145,"1014141.9200091623","jumbled","f","corn","there was a ladder that the man used and eventaully climbed down, when the house was finished being constructed",38,"3431.2699995934963","Jumbled","Corn"
"typing-period",351,1464991,"607749.9650055543","jumbled","f","corn","the man was tieing the boat to shore, so that it would not float away",38,"23313.509999774396","Jumbled","Corn"
"typing-period",353,1493313,"639404.8850000836","jumbled","f","corn","the girl and man stood back and looked at the finished house",38,"14685.610000044107","Jumbled","Corn"
"typing-period",355,1494420,"null","jumbled","f","corn","",38,"null","Jumbled","Corn"
"typing-period",599,2218860,"190233.71000634506","jumbled","f","iron","the woman has a black eye, and a scarred lip",38,"3083.7949998676777","Jumbled","3Iron"
"typing-period",601,2236039,"660573.9350160584","jumbled","f","iron","the woman hands the man a pair of scissors, and her hair begins to fall to the floor",38,"1913.330000359565","Jumbled","3Iron"
"typing-period",603,2276531,"2196502.1499805152","jumbled","f","iron","the man ties a zip tie around a golf ball, and then ties this contraption around a tree, and plays golf",38,"3543.260000180453","Jumbled","3Iron"
"typing-period",605,2303917,"1584347.7350249887","jumbled","f","iron","the man walks into the closet and picks out a pink outfit for the woman to wear, and places it on the floor, laid out and ready to go",38,"2878.5649999044836","Jumbled","3Iron"
"typing-period",607,2323484,"724173.4350104816","jumbled","f","iron","the woman is in the bathtub, and begins to have a panic attack, or simply cries",38,"2020.215000025928","Jumbled","3Iron"
"typing-period",609,2345704,"707009.8299817182","jumbled","f","iron","the woman gets out of the shower, and has a grey towel wrapped neatly around her",38,"4989.869999699295","Jumbled","3Iron"
"typing-period",611,2371228,"1307591.659996193","jumbled","f","iron","woman walks out and sees a pink ensemble that has been laid out on the floor for her to wear",38,"2414.014999754727","Jumbled","3Iron"
"typing-period",613,2386455,"569346.9949914142","jumbled","f","iron","the woman is hiding behind a wall in the kitchen, and sees the man cooking",38,"1924.4099999777973","Jumbled","3Iron"
"typing-period",615,2404458,"790834.4550142065","jumbled","f","iron","the man is watering a plant, and both he and the woman sneak in a glance at one another",38,"1061.0600002110004","Jumbled","3Iron"
"typing-period",617,2416272,"304769.75999446586","jumbled","f","iron","the woman is washing clothes while the man watches her",38,"1998.250000178814","Jumbled","3Iron"
"typing-period",619,2425526,"247340.76499938965","jumbled","f","iron","the man is laying out clothes to dry on the patio",38,"766.0699998959899","Jumbled","3Iron"
"typing-period",621,2444732,"856393.3299886994","jumbled","f","iron","the woman is staring at a picture of a posed, naked woman, potentially herself",38,"766.8699999339879","Jumbled","3Iron"
"typing-period",623,2462868,"735659.8300086334","jumbled","f","iron","the man and the woman take a picture in front of an image, and the man has boxing gloves on",38,"966.8700001202524","Jumbled","3Iron"
"typing-period",625,2484842,"1106279.2299976572","jumbled","f","iron","the woman takes a picture in front of a collage of pictures of a woman, potentially herself",38,"1894.764999859035","Jumbled","3Iron"
"typing-period",627,2491902,"103940.0600027293","jumbled","f","iron","the man is driving a motorcycle",38,"948.5749998129904","Jumbled","3Iron"
"typing-period",629,2504122,"286324.9200070277","jumbled","f","iron","the woman changes the scale",38,"2677.4150002747774","Jumbled","3Iron"
"typing-period",631,2506390,"4328.864999581128","jumbled","f","iron","the ",38,"826.4900003559887","Jumbled","3Iron"
"typing-period",300,1174516,"439951.415","ordered","f","iron","man enters house, looks around, pretends to not see girl",39,"1802.405","Interrupted","3Iron"
"typing-period",302,1206381,"1618584.065","ordered","f","iron","man does ordinary tasks, still pretending to not see the girl although the girl can clearly see him",39,"5186.085","Interrupted","3Iron"
"typing-period",304,1268122,"4983638.92","ordered","f","iron","audience comes to understand that both are aware of each others presence but having been moving around house as if one another was not aware of each others prescence",39,"3759.5","Interrupted","3Iron"
"typing-period",306,1293377,"503418.33","ordered","f","iron","we see that the woman is upset and has bruises on her face ",39,"10155.81","Interrupted","3Iron"
"typing-period",308,1311328,"393068.445","ordered","f","iron","man takes a shower and picks out an outfit for the woman",39,"5590.99","Interrupted","3Iron"
"typing-period",310,1335339,"724788.955","ordered","f","iron","woman puts on the dress and the two go out of the house together",39,"6582.36","Interrupted","3Iron"
"typing-period",312,1385341,"3668278.715","ordered","f","iron","man and woman enter new house/living space and woman is still upset and has bruises but man seems to smerk at times, laughing at her pain",39,"10755.315","Interrupted","3Iron"
"typing-period",314,1428577,"2464094.07","ordered","f","iron","the man is constantly fixing/altering things , clocks, scale, radio",39,"1170.985","Interrupted","3Iron"
"typing-period",316,1451250,"836455.865","ordered","f","iron","man and woman wash clothes with bar of coap on shower floor at different times",39,"2801.01","Interrupted","3Iron"
"typing-period",318,1457568,"47799.645","ordered","f","iron","person rings doorb",39,"1418.965","Interrupted","3Iron"
"typing-period",554,2127374,"177133.09","ordered","f","corn","man building some type of shelter",39,"4978.515","Interrupted","Corn"
"typing-period",556,2143027,"565604.285","ordered","f","corn","young girl with him that does not seemed for",39,"1267.675","Interrupted","Corn"
"typing-period",558,2154369,"53176.8","ordered","f","corn","man has handcuffs",39,"6005.21","Interrupted","Corn"
"typing-period",560,2169128,"257045.87","ordered","f","corn","girls helps man to build shelter",39,"2972.79","Interrupted","Corn"
"typing-period",562,2189663,"807048.945","ordered","f","corn","three men in camo on another boat make man and girl feel unsettled",39,"1982.63","Interrupted","Corn"
"typing-period",564,2202987,"110333.405","ordered","f","corn","man has tools to build",39,"6049.39","Interrupted","Corn"
"typing-period",566,2208826,"44206.72","ordered","f","corn","man has a small boat",39,"1645.435","Interrupted","Corn"
"typing-period",568,2241642,"655931.105","ordered","f","corn","girl and man make fire",39,"11382.405","Interrupted","Corn"
"typing-period",570,2253543,"214472.135","ordered","f","corn","they collect straw for the riugh]",39,"1664.025","Interrupted","Corn"
"typing-period",572,2267594,"196857.425","ordered","f","corn","young girl does not look related to the man",39,"6483.14","Interrupted","Corn"
"typing-period",574,2295352,"525969.445","ordered","f","corn","man is on the boat at first by himself then he add the girl ",39,"13651.635","Interrupted","Corn"
"typing-period",576,2313554,"450176.22","ordered","f","corn","they are on island in the middle of large body of water",39,"5112.43","Interrupted","Corn"
"typing-period",578,2338947,"202626.465","ordered","f","corn","old man has grey hair and seems stressed",39,"16094.05","Interrupted","Corn"
"typing-period",580,2357625,"450321.055","ordered","f","corn","man had gone to start building shelter before the young girl came",39,"5484.86","Interrupted","Corn"
"typing-period",582,2374499,"487354.16","ordered","f","corn","they collected a lot of wood for the shelter",39,"1584.85","Interrupted","Corn"
"typing-period",584,2389125,"258554.5","ordered","f","corn","girl had on pink blouse and skirt",39,"4503.42","Interrupted","Corn"
"typing-period",586,2404191,"262113.26","ordered","f","corn","man had on button up and vest",39,"399.525","Interrupted","Corn"
"typing-period",588,2414112,"24796.505","ordered","f","corn","man knows survi",39,"6338.905","Interrupted","Corn"
"typing-period",339,1378087,"527990.6550012529","jumbled","f","iron","guy gets off his bike outside the building",4,"11345.354999997653","Jumbled","3Iron"
"typing-period",341,1406031,"393693.68999800645","jumbled","f","iron","guy is with girl in pink outfit",4,"8561.005000025034","Jumbled","3Iron"
"typing-period",343,1434329,"497918.34499838296","jumbled","f","iron","guy gives food to girl in pink outfit",4,"8082.27499993518","Jumbled","3Iron"
"typing-period",345,1446263,"111094.81499902904","jumbled","f","iron","guy is fixing stereo",4,"1732.505000079982","Jumbled","3Iron"
"typing-period",347,1472453,"356525.1399995759","jumbled","f","iron","guy is looking for food in fridge  ",4,"6296.849999926053","Jumbled","3Iron"
"typing-period",349,1498723,"345482.6649999013","jumbled","f","iron","guy is weighing himself",4,"3256.070000003092","Jumbled","3Iron"
"typing-period",351,1513624,"98447.38999928813","jumbled","f","iron","guy is watering plants",4,"4176.615000003949","Jumbled","3Iron"
"typing-period",353,1529120,"210545.35500099882","jumbled","f","iron","guy is washing clothes",4,"665.3950000181794","Jumbled","3Iron"
"typing-period",355,1551712,"437526.2000007788","jumbled","f","iron","girl in pink outfit is washing clothes",4,"1994.645000086166","Jumbled","3Iron"
"typing-period",357,1589405,"1358377.955001546","jumbled","f","iron","guy is fixing weighing machine",4,"3363.939999951981","Jumbled","3Iron"
"typing-period",359,1609130,"253626.16499967407","jumbled","f","iron","guy is fixing watch",4,"1781.4400000497699","Jumbled","3Iron"
"typing-period",361,1647333,"519060.5399997439","jumbled","f","iron","a woman is outside the ",4,"13034.540000022389","Jumbled","3Iron"
"typing-period",597,2354473,"241562.4549984932","jumbled","f","corn","old man and girl on boat with wood",4,"3682.26000003051","Jumbled","Corn"
"typing-period",599,2372602,"157012.45000003837","jumbled","f","corn","old man on ladder",4,"4242.584999999963","Jumbled","Corn"
"typing-period",601,2393102,"390519.75999888964","jumbled","f","corn","girl washing her legs with river water",4,"4051.809999975376","Jumbled","Corn"
"typing-period",603,2423497,"883140.8100022236","jumbled","f","corn","old making trying to make fire",4,"2811.6650000447407","Jumbled","Corn"
"typing-period",605,2443337,"388518.38999951724","jumbled","f","corn","old man gathering firewood",4,"1785.0800000596792","Jumbled","Corn"
"typing-period",607,2480631,"484825.0499989372","jumbled","f","corn","old man  carrying straw bundles",4,"3392.0299999881536","Jumbled","Corn"
"typing-period",609,2498003,"143310.17499917652","jumbled","f","corn","old man and girl resting",4,"5240.880000055768","Jumbled","Corn"
"typing-period",611,2507141,"65819.72000084352","jumbled","f","corn","girl eating fish",4,"1051.0350000113249","Jumbled","Corn"
"typing-period",613,2540879,"835907.3699997971","jumbled","f","corn","old man measuring the wooden structure",4,"1740.5749999452382","Jumbled","Corn"
"typing-period",615,2550039,"46872.44000041392","jumbled","f","corn","old man locks hut",4,"1356.5899999812245","Jumbled","Corn"
"typing-period",617,2569940,"519995.96499686595","jumbled","f","corn","old man puts toolbox inside the hut",4,"1502.2449999814853","Jumbled","Corn"
"typing-period",619,2591744,"306773.4150001779","jumbled","f","corn","old man and girl sitting next to fire",4,"5815.530000021681","Jumbled","Corn"
