"subid","indiv_cond","movName","grain","group_cond","comparison_type","grainorder","min_corr","max_corr","act_corr","agreementIndex"
26,"Uninterrupted","Corn","c","Jumbled","crossCond","2",-0.171175000040598,0.716848150336856,0.242661031203268,0.466019417475733
27,"Uninterrupted","Corn","c","Uninterrupted","same","1",-0.114209999415595,0.6443199219367,0.228135363318631,0.451327433628324
27,"Uninterrupted","Corn","c","random","random","1",-0.177417730736271,0.479525305877849,-0.000147387522937772,0.269841269841269
27,"Uninterrupted","Corn","c","Interrupted","crossCond","1",-0.13490785672112,0.652219927166242,0.265107902303601,0.50819672131147
27,"Uninterrupted","Corn","c","Jumbled","crossCond","1",-0.121534145167006,0.600373449849938,0.257171478448448,0.524590163934437
28,"Uninterrupted","Corn","c","Uninterrupted","same","2",-0.126996626216334,0.68537529178954,0.10426253292402,0.28467153284671
28,"Uninterrupted","Corn","c","random","random","2",-0.195610378437858,0.535064257403275,0.0692591770545528,0.3625
28,"Uninterrupted","Corn","c","Interrupted","crossCond","2",-0.152387923043503,0.664617090021173,0.135289898458142,0.352112676056336
28,"Uninterrupted","Corn","c","Jumbled","crossCond","2",-0.137281374198631,0.648965648665039,0.12128308298472,0.328859060402681
29,"Uninterrupted","Corn","c","Uninterrupted","same","1",-0.106551130707751,0.628208768721279,0.260828819006768,0.500000000000006
29,"Uninterrupted","Corn","c","random","random","1",-0.166514958174302,0.441387954109429,-0.042682883449839,0.203703703703703
29,"Uninterrupted","Corn","c","Interrupted","crossCond","1",-0.125365062958982,0.63560099142594,0.213610724903397,0.445454545454551
29,"Uninterrupted","Corn","c","Jumbled","crossCond","1",-0.112937349468263,0.572286898501567,0.223330105553966,0.490740740740737
30,"Uninterrupted","Corn","c","Uninterrupted","same","2",-0.105038960143631,0.626394544210568,0.100898628460951,0.281553398058255
30,"Uninterrupted","Corn","c","random","random","2",-0.164929696619352,0.44833612466116,0.00232461827533253,0.272727272727272
30,"Uninterrupted","Corn","c","Interrupted","crossCond","2",-0.125365062958982,0.63560099142594,0.0544996408047284,0.236363636363638
30,"Uninterrupted","Corn","c","Jumbled","crossCond","2",-0.112937349468263,0.572286898501567,0.134504740076396,0.361111111111108
31,"Uninterrupted","Corn","c","Uninterrupted","same","1",-0.137198132552914,0.696597247099357,0.140733660664513,0.333333333333338
31,"Uninterrupted","Corn","c","random","random","1",-0.215118078068349,0.534422907476038,-0.0320906281098384,0.244186046511624
31,"Uninterrupted","Corn","c","Interrupted","crossCond","1",-0.164429336056668,0.677345042366398,0.189437600095707,0.4203821656051
31,"Uninterrupted","Corn","c","Jumbled","crossCond","1",-0.148129095545085,0.673070808801703,0.196086433223021,0.419161676646696
32,"Uninterrupted","Corn","c","Uninterrupted","same","2",-0.0938140300415874,0.579153012043439,0.332945557622096,0.634146341463427
32,"Uninterrupted","Corn","c","random","random","2",-0.145607451017118,0.389381780138828,0.00724661502743593,0.285714285714282
32,"Uninterrupted","Corn","c","Interrupted","crossCond","2",-0.109655398325926,0.598309872995084,0.291524922089309,0.566666666666661
32,"Uninterrupted","Corn","c","Jumbled","crossCond","2",-0.09878501832579,0.528875868435324,0.233081657432958,0.528735632183904
33,"Uninterrupted","Corn","c","Uninterrupted","same","1",-0.123580758621409,0.679146213915779,0.101426044286741,0.280303030303028
33,"Uninterrupted","Corn","c","random","random","1",-0.190994423369278,0.49510430596231,-0.050015232410734,0.205479452054792
33,"Uninterrupted","Corn","c","Interrupted","crossCond","1",-0.148188119168284,0.660909411922221,0.0939505580193793,0.299270072992693
33,"Uninterrupted","Corn","c","Jumbled","crossCond","1",-0.133497906087514,0.641057902006482,0.0777445870290285,0.27272727272727
35,"Uninterrupted","Corn","c","Uninterrupted","same","1",-0.129704674011286,0.65759691926958,0.300283119242103,0.546153846153837
35,"Uninterrupted","Corn","c","random","random","1",-0.201893202914864,0.495689284371572,-0.0133573955401519,0.27027027027027
35,"Uninterrupted","Corn","c","Interrupted","crossCond","1",-0.152387923043503,0.664617090021173,0.302143034929095,0.55633802816901
35,"Uninterrupted","Corn","c","Jumbled","crossCond","1",-0.137281374198631,0.648965648665039,0.258480550061601,0.503355704697981
2,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.481530353235807,0.778557888358412,0.0873009501378889,0.451421800947869
2,"Uninterrupted","3Iron","f","random","random","1",-0.598178195374799,0.684031541172915,-0.0696144183758391,0.412228796844183
2,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.51566569480559,0.755685466834227,0.210407437325457,0.571103526734928
2,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.499880010589666,0.778258057195672,0.285917604534078,0.614798694232866
4,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.442109969495572,0.755985729039054,0.176906141413982,0.516666666666664
4,"Uninterrupted","3Iron","f","random","random","1",-0.55688959492882,0.650210403643783,-0.00482727330675802,0.457345971563977
4,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.480967720483327,0.730658212797256,0.180064657911493,0.545574636723908
4,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.445465304935047,0.748852787820265,0.100904441106365,0.457474226804123
5,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.408529796000907,0.721759842627928,0.181588689633476,0.522094926350259
5,"Uninterrupted","3Iron","f","random","random","2",-0.506812611818903,0.609945478805577,-0.00586683973876471,0.448571428571441
5,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.432907475815018,0.694504895069968,0.202153922974634,0.563291139240514
5,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.400449915092449,0.711093251188742,0.179336489541887,0.521604938271615
6,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.585929519842639,0.792417599525255,0.220939714170641,0.585388994307405
6,"Uninterrupted","3Iron","f","random","random","1",-0.712691569803852,0.728296160368398,-0.0363095740087063,0.469387755102046
6,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.604868249637995,0.79024725030432,0.283495705476249,0.636767317939608
6,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.582452721811065,0.819824390453466,0.153832117083994,0.525063721325406
7,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.4126932143136,0.733816108127184,0.133349991469118,0.476265822784812
7,"Uninterrupted","3Iron","f","random","random","2",-0.515918240242293,0.642190886371142,-0.0551990781562905,0.397820163487742
7,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.439664502413964,0.698670334375655,0.143556432484423,0.512345679012348
7,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.406167582980542,0.715460074801318,0.146200254511434,0.492469879518077
8,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.590266489604074,0.7940824560805,0.161677923790046,0.543175487465175
8,"Uninterrupted","3Iron","f","random","random","1",-0.709904116788448,0.742916380213283,0.00857341449009233,0.494539781591259
8,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.612833375431433,0.793480713640479,0.125911023889059,0.52530541012216
8,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.588677534261848,0.820246722934092,0.12522462286004,0.506700167504182
9,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.434317315788939,0.732971009308478,0.256955380483145,0.592203898050975
9,"Uninterrupted","3Iron","f","random","random","2",-0.513998793729898,0.643543925960171,0.0314098060238182,0.471177944862155
9,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.462959352044952,0.714128312783558,0.219216453707931,0.579545454545452
9,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.4259668508225,0.731621786918807,0.215530185925807,0.554166666666666
10,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.492680212621105,0.769276870577023,0.338889558402267,0.658952496954934
10,"Uninterrupted","3Iron","f","random","random","1",-0.582916401800126,0.686627969771594,0.0531538866151545,0.501022494887527
10,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.51566569480559,0.755685466834227,0.308759973151973,0.648464163822527
10,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.499880010589666,0.778258057195672,0.265055720946722,0.598476605005445
11,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.37251809328119,0.688565308278642,0.156013979844254,0.498106060606057
11,"Uninterrupted","3Iron","f","random","random","2",-0.512056728618246,0.596952063523028,0.0127108386410282,0.473186119873814
11,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.398337782501751,0.666289804910307,0.0668285673912691,0.436928702010969
11,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.371423355194208,0.678503054714576,0.0739999702216376,0.424242424242422
12,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.46281564316545,0.769714026214522,0.195163158623601,0.533844189016602
12,"Uninterrupted","3Iron","f","random","random","1",-0.598088890503016,0.670806045834918,-4.41459175157393e-05,0.471311475409835
12,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.499704818858452,0.744602277971558,0.246879439239547,0.599999999999994
12,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.475596507450556,0.765864271801078,0.335123791149508,0.653037383177563
13,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.441649079846798,0.751722508175936,0.286222952564237,0.60992907801419
13,"Uninterrupted","3Iron","f","random","random","2",-0.544203327531568,0.643446772136416,-0.0589876098524851,0.408551068883612
13,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.47931724748253,0.728242715079104,0.203356651352312,0.565333333333332
13,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.44269667720976,0.74633731754845,0.195170517894907,0.536458333333336
14,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.306239539044517,0.643336917820306,0.0282171932994948,0.352216748768471
14,"Uninterrupted","3Iron","f","random","random","1",-0.43495159881142,0.52089226162333,-0.0892208407818301,0.361702127659573
14,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.347311388490342,0.615882872613691,-0.0170733561118165,0.342857142857143
14,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.327412099272894,0.616418328742002,-0.0252981538569119,0.320093457943924
15,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.524757244132782,0.781848685661799,0.304628478080047,0.634763476347625
15,"Uninterrupted","3Iron","f","random","random","2",-0.647304214630167,0.706230871950618,0.0072337378222146,0.483576642335763
15,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.546936373817804,0.773886800042493,0.353009743617741,0.681352459016389
15,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.538620459195258,0.797824001956277,0.298121301778863,0.626095423563768
16,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.41508979653412,0.729332257073111,0.133875157305598,0.4796875
16,"Uninterrupted","3Iron","f","random","random","1",-0.535121089369372,0.638973678384497,-0.0294466101882495,0.430693069306931
16,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.446374675944601,0.702956433871061,0.112712595848257,0.486445783132529
16,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.411857540539378,0.719947451239754,0.0575086472278462,0.414705882352937
17,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.547730813058937,0.782723681862394,0.163749453652566,0.534764826175864
17,"Uninterrupted","3Iron","f","random","random","2",-0.658533924826844,0.740361859068007,-0.0838647893806834,0.41080196399345
17,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.56972114850454,0.778559686814753,0.160380732397116,0.541505791505786
17,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.55550487206912,0.804798452817205,0.134032507887049,0.506899724011033
18,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.399970415995327,0.718676578683306,0.115466262687989,0.460767946577635
18,"Uninterrupted","3Iron","f","random","random","1",-0.502358952598966,0.636357748717552,0.0187486903763902,0.457627118644068
18,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.426101324581413,0.690473163100326,0.137623782024143,0.504870129870132
18,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.394703767849378,0.706860084381415,0.0340695037467845,0.389240506329113
19,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.450488220981233,0.753088527097495,0.195816005384329,0.536986301369862
19,"Uninterrupted","3Iron","f","random","random","2",-0.53208706400873,0.670414479804697,0.0396380003489921,0.475446428571428
19,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.484298082743768,0.735537081141439,0.181785709727916,0.546044098573277
19,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.450986780501831,0.753931411620426,0.13930142472978,0.48989898989899
20,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.469380403120674,0.772115585374723,0.171491590940548,0.516209476309232
20,"Uninterrupted","3Iron","f","random","random","1",-0.581133407858237,0.679372774805586,0.0203529448651663,0.477178423236516
20,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.504970779513535,0.748098409165357,0.199601931558591,0.562277580071181
20,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.483723286030964,0.769800789607042,0.190921370412758,0.538198403648808
21,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.303312754124061,0.639897639518106,0.116953142789925,0.445569620253173
21,"Uninterrupted","3Iron","f","random","random","2",-0.431007613593921,0.491239006260782,0.0401838908733338,0.510917030567691
21,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.343534690750047,0.610447421772986,0.0962277952666721,0.460975609756101
21,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.322123598353039,0.610868658277675,0.129829485194695,0.484412470023983
22,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.47321451478087,0.77625348446468,0.16608383575335,0.511656441717787
22,"Uninterrupted","3Iron","f","random","random","1",-0.561819347607462,0.706746715332591,-0.104010224086761,0.36088709677419
22,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.508512694037619,0.750543375236196,0.164456456439721,0.534502923976601
22,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.489122496604921,0.77253731561777,0.088607249059338,0.457912457912455
23,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.305054746890448,0.638769537299553,0.196877251571926,0.531806615776089
23,"Uninterrupted","3Iron","f","random","random","2",-0.385253799664412,0.566113106393284,-0.00778838754435042,0.396761133603243
23,"Uninterrupted","3Iron","f","Interrupted","crossCond","2",-0.343534690750047,0.610447421772986,0.124149222950273,0.490243902439028
23,"Uninterrupted","3Iron","f","Jumbled","crossCond","2",-0.322123598353039,0.610868658277675,0.125354702189272,0.479616306954439
24,"Uninterrupted","3Iron","f","Uninterrupted","same","1",-0.415820674568285,0.721080563840985,0.219885852581149,0.55915721231767
24,"Uninterrupted","3Iron","f","random","random","1",-0.537244038432478,0.613073807273964,0.0683550502542033,0.526462395543178
24,"Uninterrupted","3Iron","f","Interrupted","crossCond","1",-0.436291986002348,0.696571758992997,0.190323272948205,0.553125000000002
24,"Uninterrupted","3Iron","f","Jumbled","crossCond","1",-0.403312262893534,0.713260817455647,0.124336601295872,0.472560975609762
25,"Uninterrupted","3Iron","f","Uninterrupted","same","2",-0.512651834586471,0.774729282360954,0.296559153209054,0.628571428571429
25,"Uninterrupted","3Iron","f","random","random","2",-0.606190993119837,0.723544739611927,0.041245880494875,0.486891385767787
